D_crit,kappa,crit_cv
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
22.7432,0.05024,0.43625
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
24.5192,0.05555,0.50676
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
26.8475,0.07087,0.49872
25.0878,0.05211,0.47517
25.0878,0.05211,0.47517
25.0878,0.05211,0.47517
25.0878,0.05211,0.47517
25.0878,0.05211,0.47517
25.0878,0.05211,0.47517
21.3257,0.05237,0.45535
21.3257,0.05237,0.45535
21.3257,0.05237,0.45535
21.3257,0.05237,0.45535
21.3257,0.05237,0.45535
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
19.8088,0.04395,0.50624
21.6971,0.03745,0.55038
21.6971,0.03745,0.55038
21.6971,0.03745,0.55038
21.6971,0.03745,0.55038
21.9176,0.04087,0.47311
21.9176,0.04087,0.47311
21.9176,0.04087,0.47311
23.2353,0.05149,0.40847
23.2353,0.05149,0.40847
23.2353,0.05149,0.40847
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
22.3152,0.04092,0.35601
16.7013,0.02086,0.45332
16.7013,0.02086,0.45332
16.7013,0.02086,0.45332
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
19.4818,0.02936,0.48924
18.0924,0.03322,0.44718
18.0924,0.03322,0.44718
18.0924,0.03322,0.44718
19.2828,0.02398,0.40671
19.2828,0.02398,0.40671
19.2828,0.02398,0.40671
19.2828,0.02398,0.40671
19.2828,0.02398,0.40671
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.9048,0.03150,0.45173
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.7809,0.03785,0.46413
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
19.5300,0.03791,0.43483
21.8414,0.04286,0.49000
21.8414,0.04286,0.49000
21.8414,0.04286,0.49000
21.8414,0.04286,0.49000
24.4298,0.06013,0.62096
24.4298,0.06013,0.62096
24.4298,0.06013,0.62096
24.4298,0.06013,0.62096
24.4298,0.06013,0.62096
26.4058,0.06077,0.57215
26.4058,0.06077,0.57215
26.4058,0.06077,0.57215
26.4058,0.06077,0.57215
26.4058,0.06077,0.57215
24.7096,0.05537,0.51078
24.7096,0.05537,0.51078
24.7096,0.05537,0.51078
24.7096,0.05537,0.51078
24.7096,0.05537,0.51078
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
24.0901,0.05320,0.49009
22.0097,0.04750,0.49674
22.0097,0.04750,0.49674
22.5783,0.05919,0.48765
22.5783,0.05919,0.48765
22.5783,0.05919,0.48765
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.7242,0.05814,0.42646
23.8139,0.06402,0.42822
23.8139,0.06402,0.42822
23.8139,0.06402,0.42822
24.2812,0.06495,0.42399
24.2812,0.06495,0.42399
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
25.0864,0.04950,0.45335
21.9676,0.05176,0.46908
24.2289,0.06021,0.49017
26.4415,0.06450,0.51896
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
27.4200,0.07169,0.52043
23.4295,0.04945,0.50375
23.4295,0.04945,0.50375
23.4295,0.04945,0.50375
23.4295,0.04945,0.50375
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
22.5895,0.04735,0.48817
24.2175,0.05385,0.53887
24.2175,0.05385,0.53887
24.2175,0.05385,0.53887
24.2175,0.05385,0.53887
24.2175,0.05385,0.53887
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
27.0212,0.06167,0.47658
23.6345,0.06116,0.54540
23.6345,0.06116,0.54540
23.6345,0.06116,0.54540
23.6345,0.06116,0.54540
24.9415,0.06706,0.49035
24.2118,0.05822,0.50954
24.2118,0.05822,0.50954
24.2118,0.05822,0.50954
24.2118,0.05822,0.50954
24.2118,0.05822,0.50954
22.7921,0.04838,0.45628
22.7921,0.04838,0.45628
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
21.0797,0.04275,0.38886
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
20.5047,0.03526,0.42809
18.9062,0.02718,0.36150
18.9062,0.02718,0.36150
18.9062,0.02718,0.36150
18.9062,0.02718,0.36150
18.9062,0.02718,0.36150
19.4922,0.04005,0.44912
19.4922,0.04005,0.44912
19.4922,0.04005,0.44912
19.4922,0.04005,0.44912
23.0146,0.05271,0.41611
23.0146,0.05271,0.41611
23.0146,0.05271,0.41611
23.0146,0.05271,0.41611
21.0654,0.04125,0.41984
21.2089,0.04248,0.44304
21.2089,0.04248,0.44304
21.2089,0.04248,0.44304
21.2089,0.04248,0.44304
21.2089,0.04248,0.44304
21.2089,0.04248,0.44304
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.9367,0.03833,0.45060
19.3147,0.03248,0.42539
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
22.4666,0.04710,0.44358
21.4773,0.03563,0.46415
21.6868,0.04499,0.50795
21.6868,0.04499,0.50795
21.6868,0.04499,0.50795
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
25.1023,0.05445,0.48630
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
24.7493,0.05908,0.52024
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
26.6398,0.06297,0.51318
21.3689,0.03731,0.47676
21.3689,0.03731,0.47676
19.8460,0.03483,0.45336
19.8460,0.03483,0.45336
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
21.5467,0.04104,0.44293
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
18.5825,0.03173,0.41339
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.2276,0.03209,0.44042
19.3434,0.03030,0.45307
19.3434,0.03030,0.45307
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
19.8881,0.03951,0.44891
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
20.2075,0.03688,0.43730
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
19.2870,0.02715,0.44253
18.1881,0.02569,0.42708
18.1881,0.02569,0.42708
18.1881,0.02569,0.42708
18.1881,0.02569,0.42708
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
20.5088,0.03746,0.46244
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.6979,0.05017,0.42837
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
22.4704,0.04583,0.37271
25.3890,0.05443,0.46742
25.3890,0.05443,0.46742
25.3890,0.05443,0.46742
25.3890,0.05443,0.46742
25.3890,0.05443,0.46742
27.3972,0.06501,0.41739
32.3983,0.07514,0.52369
34.3704,0.09998,0.60684
34.3704,0.09998,0.60684
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
35.1145,0.09145,0.59421
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
36.5026,0.09862,0.57391
37.1718,0.09225,0.62022
34.6714,0.07813,0.61146
34.6714,0.07813,0.61146
36.0287,0.10525,0.55396
36.0287,0.10525,0.55396
36.0287,0.10525,0.55396
36.0287,0.10525,0.55396
35.3899,0.10937,0.64574
32.7231,0.10110,0.68157
32.7231,0.10110,0.68157
32.7231,0.10110,0.68157
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.3180,0.09309,0.56274
34.4205,0.09467,0.55554
34.4205,0.09467,0.55554
34.4205,0.09467,0.55554
34.4205,0.09467,0.55554
32.8950,0.09075,0.64848
35.6704,0.09982,0.65831
35.6704,0.09982,0.65831
35.1858,0.09681,0.66575
35.1858,0.09681,0.66575
35.1858,0.09681,0.66575
36.1136,0.10142,0.62717
36.1136,0.10142,0.62717
39.1953,0.10858,0.66620
42.0226,0.10838,0.69760
42.0226,0.10838,0.69760
42.0226,0.10838,0.69760
42.0226,0.10838,0.69760
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
45.0502,0.11746,0.69097
47.0536,0.11597,0.70431
47.8196,0.12347,0.64939
47.8196,0.12347,0.64939
47.8196,0.12347,0.64939
50.4495,0.12737,0.63885
50.4495,0.12737,0.63885
50.4495,0.12737,0.63885
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
49.3653,0.13221,0.64681
54.1434,0.12718,0.72102
54.1434,0.12718,0.72102
54.1434,0.12718,0.72102
54.1434,0.12718,0.72102
54.1434,0.12718,0.72102
54.1434,0.12718,0.72102
49.2132,0.12146,0.70869
49.2132,0.12146,0.70869
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.6774,0.13331,0.80165
49.9987,0.11595,0.76345
51.2027,0.11778,0.77726
51.2027,0.11778,0.77726
48.6280,0.12198,0.71126
52.5432,0.13435,0.66866
52.5432,0.13435,0.66866
51.7701,0.13340,0.68722
51.7701,0.13340,0.68722
51.7701,0.13340,0.68722
51.7701,0.13340,0.68722
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
54.5431,0.13145,0.69278
48.0151,0.13345,0.68577
48.5223,0.13229,0.67949
48.5223,0.13229,0.67949
50.7754,0.12238,0.78628
50.7754,0.12238,0.78628
50.7754,0.12238,0.78628
50.7754,0.12238,0.78628
50.5681,0.13351,0.73863
48.6869,0.12972,0.77727
48.6869,0.12972,0.77727
48.6869,0.12972,0.77727
48.6869,0.12972,0.77727
48.6869,0.12972,0.77727
43.6951,0.12892,0.68543
43.6951,0.12892,0.68543
44.1231,0.11657,0.69194
44.1231,0.11657,0.69194
44.1231,0.11657,0.69194
44.1231,0.11657,0.69194
44.1231,0.11657,0.69194
45.6298,0.11817,0.74850
45.6298,0.11817,0.74850
43.5707,0.11412,0.78663
46.4204,0.12268,0.75079
50.7275,0.12558,0.72515
49.7964,0.12528,0.77579
49.7964,0.12528,0.77579
49.7964,0.12528,0.77579
49.7964,0.12528,0.77579
51.7238,0.12930,0.72021
51.7238,0.12930,0.72021
51.7238,0.12930,0.72021
55.1885,0.13831,0.69476
55.1885,0.13831,0.69476
55.1885,0.13831,0.69476
55.1885,0.13831,0.69476
51.7989,0.13805,0.69931
51.7989,0.13805,0.69931
51.7989,0.13805,0.69931
51.7989,0.13805,0.69931
51.7989,0.13805,0.69931
49.1023,0.12425,0.75367
51.6762,0.12338,0.79145
51.6762,0.12338,0.79145
48.3119,0.10526,0.77878
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
46.4287,0.12240,0.81603
47.2798,0.13302,0.73229
47.2798,0.13302,0.73229
50.0664,0.13011,0.82303
55.2959,0.14421,0.81222
55.2959,0.14421,0.81222
55.2959,0.14421,0.81222
55.2959,0.14421,0.81222
55.2959,0.14421,0.81222
55.2959,0.14421,0.81222
55.1912,0.14627,0.82133
55.1912,0.14627,0.82133
55.1546,0.13847,0.85189
55.0717,0.12736,0.87271
53.7043,0.12398,0.87743
53.7043,0.12398,0.87743
53.7043,0.12398,0.87743
53.7043,0.12398,0.87743
53.7043,0.12398,0.87743
53.9077,0.14826,0.79963
53.9077,0.14826,0.79963
53.9077,0.14826,0.79963
53.9077,0.14826,0.79963
52.4375,0.14537,0.75623
49.2279,0.11784,0.74255
49.2279,0.11784,0.74255
49.2279,0.11784,0.74255
49.2279,0.11784,0.74255
49.2279,0.11784,0.74255
49.2279,0.11784,0.74255
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
55.3314,0.13457,0.76879
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
61.0141,0.13575,0.77578
62.4469,0.12566,0.86442
59.3260,0.12798,0.79362
59.3260,0.12798,0.79362
60.7371,0.13062,0.74870
57.3600,0.14294,0.74660
57.3600,0.14294,0.74660
57.3600,0.14294,0.74660
57.3600,0.14294,0.74660
52.9114,0.14524,0.78032
50.9249,0.12979,0.84345
50.9249,0.12979,0.84345
50.9249,0.12979,0.84345
53.7430,0.13892,0.81017
56.3581,0.12760,0.79304
55.1241,0.12191,0.81133
55.1241,0.12191,0.81133
55.1241,0.12191,0.81133
55.1241,0.12191,0.81133
52.3254,0.13341,0.84178
52.3254,0.13341,0.84178
52.3254,0.13341,0.84178
52.3254,0.13341,0.84178
52.3254,0.13341,0.84178
53.1163,0.12941,0.85250
53.1163,0.12941,0.85250
52.0151,0.13827,0.87210
52.0151,0.13827,0.87210
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.0290,0.12475,0.88614
54.6463,0.11799,0.84406
54.6463,0.11799,0.84406
54.6463,0.11799,0.84406
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
57.4926,0.13833,0.87944
54.4922,0.13239,0.86135
55.5904,0.13826,0.81856
55.5904,0.13826,0.81856
55.5904,0.13826,0.81856
52.2767,0.12969,0.84792
52.2767,0.12969,0.84792
52.2767,0.12969,0.84792
52.2767,0.12969,0.84792
52.2767,0.12969,0.84792
52.2767,0.12969,0.84792
52.1944,0.13208,0.77809
56.7282,0.15244,0.78602
56.9857,0.14746,0.71349
56.9857,0.14746,0.71349
56.9857,0.14746,0.71349
58.7000,0.14755,0.81768
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
61.5196,0.14460,0.77984
62.8644,0.14364,0.88002
62.8644,0.14364,0.88002
62.8644,0.14364,0.88002
62.8644,0.14364,0.88002
60.6595,0.13804,0.80845
60.6595,0.13804,0.80845
60.6595,0.13804,0.80845
55.9188,0.13172,0.87403
55.9188,0.13172,0.87403
55.9188,0.13172,0.87403
58.5418,0.13142,0.84689
58.5418,0.13142,0.84689
58.5418,0.13142,0.84689
61.7330,0.14019,0.90459
61.7330,0.14019,0.90459
61.7330,0.14019,0.90459
61.7330,0.14019,0.90459
60.2730,0.14824,0.84979
60.2730,0.14824,0.84979
57.7126,0.14474,0.75945
57.7126,0.14474,0.75945
59.1408,0.13778,0.73724
59.1408,0.13778,0.73724
59.1408,0.13778,0.73724
56.8644,0.12709,0.78283
56.8644,0.12709,0.78283
50.8814,0.13124,0.82370
50.8814,0.13124,0.82370
50.8814,0.13124,0.82370
50.8814,0.13124,0.82370
50.8814,0.13124,0.82370
52.9748,0.13759,0.74928
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
51.5172,0.12893,0.74758
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
49.2037,0.12028,0.75637
48.6047,0.12934,0.79460
48.6047,0.12934,0.79460
48.6047,0.12934,0.79460
46.1671,0.12529,0.79025
46.1671,0.12529,0.79025
46.1671,0.12529,0.79025
46.1671,0.12529,0.79025
44.0099,0.11592,0.81638
45.6911,0.11838,0.79261
45.6911,0.11838,0.79261
45.6911,0.11838,0.79261
45.6911,0.11838,0.79261
45.6911,0.11838,0.79261
45.6911,0.11838,0.79261
50.0218,0.12748,0.79044
47.4903,0.11415,0.81089
47.4903,0.11415,0.81089
47.4903,0.11415,0.81089
47.4903,0.11415,0.81089
47.4903,0.11415,0.81089
47.4903,0.11415,0.81089
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
45.8299,0.11697,0.75713
48.6070,0.12491,0.73423
48.6070,0.12491,0.73423
48.6070,0.12491,0.73423
48.6070,0.12491,0.73423
48.6070,0.12491,0.73423
46.2051,0.12807,0.72628
46.2051,0.12807,0.72628
46.2051,0.12807,0.72628
