regime,Vb
timer,22.5086
timer,23.1861
timer,24.3133
timer,23.2463
timer,24.5727
timer,26.9537
timer,24.1563
timer,28.5124
timer,27.8128
timer,25.3196
timer,25.6636
timer,22.8507
timer,21.6465
timer,23.9104
timer,25.5036
timer,20.4939
timer,20.6576
timer,24.5636
timer,21.8157
timer,23.4870
timer,20.4613
timer,11.4490
timer,15.1736
timer,18.2084
timer,20.5039
timer,20.1480
timer,18.1317
timer,17.0667
timer,15.5448
timer,19.9525
timer,24.7727
timer,24.9796
timer,18.5148
timer,18.0375
timer,18.4573
timer,15.8573
timer,17.0503
timer,14.2737
timer,14.9605
timer,16.9814
timer,14.9402
timer,13.3955
timer,12.4099
timer,14.6478
timer,14.7398
timer,17.4008
timer,16.4168
timer,19.3816
timer,18.2609
timer,16.9348
timer,18.1089
timer,18.8950
timer,21.3219
timer,19.0482
timer,19.7695
timer,18.1014
timer,18.9632
timer,20.6799
timer,20.9057
timer,23.5453
timer,20.4072
timer,24.6333
timer,23.4326
timer,21.9268
timer,23.6403
timer,20.9357
timer,23.8577
timer,21.3953
timer,17.8535
timer,18.6343
timer,19.3053
timer,21.8118
timer,18.1517
timer,20.5661
timer,16.6505
timer,18.5003
timer,17.7406
timer,17.7460
timer,15.9331
timer,19.2901
timer,20.1548
timer,19.9190
timer,21.9175
timer,18.6705
timer,16.2338
timer,16.8635
timer,15.6671
timer,18.0547
timer,22.1541
timer,22.4196
timer,24.4047
timer,24.4591
timer,25.3595
timer,19.8930
timer,21.9336
timer,23.4987
timer,27.3039
timer,21.7541
timer,25.3659
timer,23.8145
timer,20.5507
timer,17.4180
timer,19.2488
timer,17.9476
timer,18.8954
timer,17.7754
timer,18.2049
timer,20.1068
timer,17.4077
timer,16.9229
timer,19.1585
timer,17.1023
timer,16.3406
timer,17.3516
timer,15.9821
timer,16.1683
timer,15.0766
timer,18.1831
timer,15.3189
timer,18.7062
timer,19.6393
timer,17.4928
timer,17.1310
timer,16.6521
timer,16.7823
timer,20.7134
timer,22.5711
timer,22.7049
timer,20.1440
timer,19.6121
timer,16.9553
timer,15.9461
timer,16.0087
timer,13.1066
timer,17.5488
timer,17.7888
timer,19.5676
timer,20.9940
timer,19.8937
timer,18.1089
timer,18.0229
timer,17.1934
timer,19.3565
timer,18.5675
timer,20.0836
timer,21.2604
timer,22.1632
timer,28.1646
timer,19.4552
timer,24.1526
timer,24.6429
timer,24.5080
timer,25.7704
timer,26.9889
timer,27.4780
timer,26.3558
timer,21.6218
timer,19.8380
timer,22.6948
timer,18.3910
timer,15.7622
timer,16.2292
timer,18.6279
timer,17.3541
timer,20.2845
timer,19.7364
timer,19.1520
timer,20.3831
timer,26.1268
timer,29.2568
timer,21.5354
timer,21.5770
timer,18.2462
timer,19.3637
timer,21.4697
timer,19.9136
timer,23.0654
timer,21.6408
timer,27.6612
timer,28.9108
timer,31.6026
timer,22.3176
timer,20.3382
timer,20.9393
timer,21.2505
timer,18.8818
timer,19.3068
timer,22.1182
timer,24.4268
timer,23.3294
timer,20.6921
timer,21.6086
timer,21.5493
timer,21.7347
timer,18.6226
timer,20.8250
timer,16.4663
timer,17.4301
timer,16.1717
timer,17.1961
timer,15.4026
timer,18.5685
timer,17.9347
timer,19.0270
timer,17.6517
timer,19.1526
timer,20.3215
timer,19.2012
timer,21.5086
timer,24.8031
timer,22.8219
timer,17.5841
timer,16.6266
timer,17.4278
timer,19.3881
timer,19.7468
timer,19.1665
timer,17.5756
timer,17.7770
timer,21.2584
timer,16.8735
timer,17.0454
timer,23.1211
timer,22.4829
timer,21.0454
timer,16.4655
timer,14.1491
timer,14.2480
timer,17.0114
timer,16.7690
timer,16.8577
timer,14.1301
timer,13.8365
timer,13.0274
timer,14.0278
timer,14.5920
timer,15.0182
timer,18.7155
timer,18.7869
timer,20.6709
timer,21.5106
timer,22.6093
timer,24.7569
timer,21.4140
timer,25.1723
timer,24.8515
timer,16.5327
timer,17.0254
timer,14.7178
timer,16.6089
timer,16.7491
timer,16.4005
timer,17.3507
timer,19.0964
timer,15.0811
timer,18.1874
timer,21.9216
timer,19.6490
timer,20.4484
timer,16.0189
timer,14.7540
timer,17.6055
timer,17.6191
timer,20.2185
timer,23.2824
timer,21.4448
timer,18.5321
timer,15.0593
timer,18.1657
timer,15.4459
timer,15.4757
timer,18.5145
timer,17.5753
timer,20.3850
timer,20.4897
timer,19.7648
timer,18.8158
timer,21.2705
timer,22.3564
timer,21.5296
timer,20.8957
timer,25.1971
timer,23.7213
timer,17.0935
timer,16.5778
timer,17.6263
timer,18.8636
timer,17.4903
timer,15.9334
timer,17.8175
timer,21.0144
timer,22.0675
timer,15.6763
timer,16.0593
timer,23.1558
timer,18.4790
timer,20.9630
timer,22.8050
timer,17.2018
timer,19.6299
timer,24.7792
timer,20.1016
timer,18.9257
timer,20.3271
timer,22.8157
timer,20.5280
timer,18.7016
timer,15.2779
timer,16.6923
timer,20.5990
timer,19.7380
timer,21.4591
timer,21.2795
timer,19.9206
timer,20.7417
timer,19.9800
timer,26.2578
timer,22.3613
timer,24.1592
timer,27.4058
timer,28.9986
timer,35.4903
timer,31.5475
timer,26.6436
timer,24.1714
timer,21.6730
timer,23.2295
timer,27.0024
timer,20.9391
timer,19.5766
timer,17.4451
timer,18.2614
timer,18.7041
timer,20.4454
timer,21.4019
timer,21.9673
timer,20.5369
timer,16.7554
timer,19.3861
timer,22.6585
timer,22.3178
timer,18.6568
timer,20.8767
timer,24.1979
timer,22.1346
timer,18.6237
timer,15.2310
timer,17.6630
timer,16.7799
timer,18.4318
timer,15.4546
timer,20.1357
timer,16.7244
timer,16.5255
timer,19.7323
timer,22.8677
timer,24.8953
timer,20.8518
timer,22.0559
timer,21.4007
timer,26.3348
timer,25.7523
timer,23.9927
timer,21.1831
timer,19.4067
timer,18.6465
timer,21.4126
timer,20.5669
timer,20.1587
timer,23.2409
timer,24.0745
timer,21.1087
timer,21.6756
timer,22.6137
timer,23.3287
timer,21.0195
timer,22.6616
timer,21.5347
timer,20.5215
timer,18.0509
timer,18.2237
timer,13.1581
timer,15.1217
timer,16.8820
timer,19.8292
timer,22.4886
timer,21.6977
timer,21.7317
timer,21.0995
timer,21.5455
timer,25.8744
timer,26.4885
timer,25.3174
timer,26.0581
timer,20.4338
timer,13.6587
timer,14.0802
timer,15.4583
timer,18.8230
timer,16.1604
timer,12.4546
timer,18.2715
timer,14.1159
timer,16.3908
timer,14.5057
timer,17.3487
timer,15.8885
timer,17.5695
timer,17.8371
timer,18.0934
timer,19.1618
timer,19.8120
timer,20.1830
timer,16.4430
timer,19.3366
timer,17.6747
timer,21.6362
timer,20.3992
timer,22.4672
timer,20.1723
timer,19.6416
timer,21.9519
timer,21.1294
timer,23.9488
timer,26.7405
timer,21.6446
timer,19.3447
timer,19.0929
timer,21.5180
timer,22.3501
timer,22.2719
timer,24.3735
timer,24.7916
timer,21.2914
timer,20.9981
timer,21.0710
timer,19.1047
timer,19.1167
timer,19.4302
timer,19.2579
timer,21.4406
timer,18.2826
timer,19.6556
timer,20.1595
timer,19.7595
timer,15.6757
timer,17.8775
timer,19.0318
timer,18.7925
timer,20.2202
timer,24.8278
timer,24.9168
timer,30.1481
timer,26.2071
timer,25.3944
timer,28.9482
timer,26.7594
timer,22.0282
timer,21.4463
timer,20.9563
timer,18.8415
timer,22.5702
timer,18.6925
timer,17.4408
timer,17.1513
timer,20.1076
timer,19.1803
timer,19.8114
timer,19.6577
timer,19.3109
timer,18.6120
timer,20.9555
timer,22.0466
timer,22.0249
timer,17.9140
timer,14.9624
timer,18.7091
timer,19.4775
timer,15.2603
timer,14.2773
timer,14.1917
timer,17.5745
timer,16.9386
timer,14.8558
timer,15.1050
timer,14.7533
timer,14.4559
timer,13.7258
timer,14.7254
timer,20.0017
timer,16.6350
timer,15.7266
timer,17.2570
timer,20.2935
timer,18.6198
timer,20.7166
timer,24.1540
timer,24.2845
timer,23.0059
timer,18.3409
timer,20.4485
timer,19.4797
timer,21.7068
timer,23.3667
timer,21.4843
timer,25.1199
timer,29.7008
timer,28.0547
timer,22.8258
timer,20.9372
timer,20.6582
timer,22.6174
timer,22.5837
timer,25.2919
timer,28.2858
timer,27.1086
timer,28.8914
timer,27.6668
timer,21.9660
timer,20.5235
timer,18.2027
timer,20.5084
timer,19.6106
timer,20.6400
timer,20.3239
timer,19.6376
timer,22.9824
timer,25.6519
timer,26.0054
timer,25.0668
timer,17.7958
timer,12.3014
timer,13.8047
timer,15.8147
timer,14.5677
timer,13.2161
timer,14.1537
timer,18.4433
timer,17.3145
timer,16.3034
timer,17.0888
timer,19.4345
timer,19.8999
timer,23.9882
timer,21.5013
timer,22.7833
timer,20.7436
timer,19.8477
timer,21.3254
timer,19.7240
timer,21.3586
timer,25.5295
timer,18.9848
timer,21.2234
timer,19.0685
timer,15.0733
timer,18.3818
timer,16.5698
timer,16.9721
timer,14.8982
timer,16.9969
timer,15.6936
timer,17.3891
timer,17.8533
timer,18.2709
timer,18.9670
timer,22.0582
timer,19.0011
timer,18.9300
timer,21.4273
timer,23.0128
timer,20.3961
timer,21.8932
timer,20.2388
timer,19.7612
timer,15.2870
timer,16.2446
timer,17.7260
timer,17.8839
timer,19.7537
timer,20.0594
timer,19.3229
timer,20.9272
timer,26.4876
timer,26.0436
timer,19.8978
timer,19.9773
timer,16.5506
timer,21.5756
timer,23.8449
timer,17.6733
timer,16.0125
timer,14.3258
timer,15.0916
timer,14.7253
timer,14.5802
timer,19.1429
timer,22.1998
timer,19.3776
timer,20.4471
timer,16.7553
timer,16.3496
timer,22.0431
timer,19.1071
timer,20.8522
timer,18.2489
timer,23.0736
timer,20.6867
timer,19.9336
timer,18.0964
timer,21.2566
timer,19.8448
timer,23.8107
timer,21.7896
timer,23.2174
timer,18.9783
timer,17.6847
timer,18.7526
timer,18.5193
timer,20.0796
timer,25.6778
timer,25.5997
timer,20.8697
timer,18.8062
timer,14.1410
timer,16.4585
timer,17.1197
timer,18.4640
timer,16.6552
timer,15.6814
timer,16.4198
timer,14.9210
timer,17.1388
timer,14.1268
timer,15.1094
timer,13.4919
timer,15.9817
timer,14.9974
timer,16.3791
timer,17.6828
timer,14.2967
timer,17.8339
timer,16.4495
timer,19.2518
timer,14.7693
timer,14.2443
timer,17.2234
timer,19.1605
timer,15.4684
timer,15.3195
timer,17.3421
timer,17.5000
timer,16.3676
timer,17.4102
timer,18.4790
timer,22.2753
timer,18.6077
timer,19.8554
timer,20.9066
timer,20.0005
timer,21.3665
timer,16.1828
timer,15.9810
timer,13.3100
timer,16.4295
timer,14.2183
timer,16.4850
timer,18.1214
timer,19.1601
timer,18.6582
timer,22.9146
timer,20.2500
timer,19.4125
timer,15.0589
timer,18.4122
timer,19.4076
timer,15.7827
timer,20.6617
timer,15.6530
timer,16.2675
timer,17.6114
timer,18.6779
timer,19.6704
timer,20.3179
timer,23.4676
timer,19.4719
timer,20.0834
timer,20.5693
timer,18.5770
timer,20.1236
timer,20.7558
timer,22.1354
timer,22.2057
timer,19.5721
timer,22.1073
timer,22.7664
timer,23.1450
timer,27.1725
timer,29.3181
timer,29.1820
timer,26.0927
timer,22.1640
timer,19.8936
timer,21.3491
timer,18.2204
timer,20.5727
timer,20.4618
timer,24.2653
timer,20.2151
timer,19.6737
timer,15.4105
timer,19.7013
timer,19.9952
timer,20.2920
timer,14.5907
timer,17.3558
timer,14.4322
timer,19.7235
timer,18.5198
timer,15.6831
timer,17.7157
timer,15.4812
timer,19.1629
timer,18.4115
timer,17.1889
timer,19.7669
timer,20.1893
timer,23.5681
timer,23.9402
timer,27.5264
timer,24.6598
timer,20.6955
timer,21.5404
timer,25.4391
timer,24.0855
timer,22.3690
timer,17.9103
timer,18.3999
timer,20.7795
timer,14.7763
timer,12.3655
timer,14.4368
timer,12.4062
timer,13.0818
timer,14.0363
timer,15.0037
timer,14.5227
timer,15.5757
timer,18.4934
timer,17.0375
timer,15.4878
timer,15.8017
timer,18.7220
timer,15.5907
timer,16.1017
timer,18.5930
timer,18.1240
timer,13.7290
timer,15.4799
timer,16.7101
timer,22.3728
timer,18.7628
timer,15.4818
timer,19.6584
timer,21.0087
timer,21.0852
timer,24.2118
timer,23.6755
timer,21.2066
timer,19.9601
timer,20.0641
timer,18.3819
timer,19.1365
timer,18.1553
timer,21.7537
timer,20.0212
timer,18.8074
timer,20.5914
timer,21.9002
timer,20.3451
timer,18.5618
timer,20.8765
timer,22.7395
timer,18.3229
timer,17.0230
timer,19.4779
timer,17.8871
timer,23.2166
timer,21.5205
timer,20.9255
timer,25.0746
timer,26.7130
timer,22.5844
timer,20.4994
timer,19.1139
timer,15.6302
timer,16.1147
timer,16.1822
timer,16.2705
timer,19.4805
timer,23.6799
timer,24.3726
timer,29.0565
timer,26.6293
timer,30.5807
timer,26.7228
timer,25.2725
timer,20.8517
timer,20.6921
timer,18.0689
timer,22.1869
timer,19.1601
timer,17.3172
timer,16.6045
timer,13.4178
timer,13.7484
timer,16.9500
timer,14.1757
timer,18.9781
timer,20.1394
timer,18.5909
timer,18.2406
timer,21.0507
timer,20.8141
timer,25.5374
timer,21.7309
timer,21.5982
timer,19.0219
timer,17.9512
timer,19.0222
timer,20.2757
timer,20.9782
timer,25.4160
timer,31.3274
timer,29.2062
timer,25.1439
timer,19.8081
timer,21.7322
timer,20.0737
timer,22.1587
timer,18.7893
timer,18.3092
timer,16.5505
timer,15.9712
timer,19.3024
timer,16.5447
timer,17.5754
timer,13.2470
timer,16.0839
timer,17.9810
timer,18.4604
timer,23.1952
timer,18.9663
timer,21.4910
timer,22.3685
timer,17.7455
timer,18.9949
timer,17.4127
timer,16.8040
timer,16.0453
timer,15.8635
timer,15.3247
timer,14.9445
timer,14.1731
timer,14.2290
timer,18.5344
timer,19.3205
timer,18.6567
timer,19.1831
timer,22.4948
timer,18.3179
timer,15.0715
timer,15.3001
timer,16.8759
timer,20.9942
timer,20.3578
timer,15.5136
timer,18.5371
timer,17.7293
timer,18.7045
timer,20.2260
timer,17.2516
timer,17.1953
timer,22.0794
timer,20.5670
timer,20.4797
timer,19.8793
timer,20.0196
timer,18.3707
timer,19.3933
timer,20.7696
timer,22.6298
timer,22.4780
timer,22.3905
timer,21.9588
timer,23.9713
timer,23.5535
timer,15.0901
timer,15.2790
timer,20.1390
timer,21.9255
timer,21.8506
timer,24.0705
timer,21.4879
timer,22.2410
timer,20.0477
timer,20.1744
timer,18.7437
timer,20.0862
timer,19.9024
timer,20.1460
timer,19.3984
timer,21.5375
timer,25.4628
timer,22.4362
timer,24.6774
timer,25.8794
timer,27.5544
timer,26.4328
timer,29.2628
timer,25.0976
timer,24.1743
timer,20.3829
timer,23.5487
timer,20.6670
timer,22.9223
timer,26.9460
timer,28.2325
timer,24.6777
timer,24.9266
timer,20.6388
timer,21.4201
timer,23.9039
timer,22.6510
timer,20.7932
timer,24.8398
timer,29.4213
timer,24.9028
timer,20.6952
timer,22.1743
timer,20.4745
timer,23.0788
timer,24.7848
timer,22.8413
timer,20.9135
timer,23.4613
timer,21.4302
timer,25.1728
timer,20.4322
timer,21.3485
timer,19.4726
timer,19.1470
timer,16.9705
timer,17.4257
timer,17.9278
timer,21.5805
timer,22.4850
timer,21.9837
timer,19.1661
timer,17.4072
timer,19.1689
timer,18.0640
timer,20.7846
timer,22.9964
timer,21.2841
timer,21.5474
timer,22.2547
timer,19.8734
timer,17.3833
timer,18.1051
timer,19.6677
timer,18.8393
timer,19.7619
timer,17.8325
timer,20.0923
timer,17.8968
timer,19.0991
timer,17.0154
timer,18.5966
timer,19.9854
timer,23.3252
timer,21.6187
timer,22.0915
timer,26.0174
timer,23.5217
timer,18.7941
timer,16.7632
timer,17.1459
timer,19.5561
timer,13.3406
timer,16.7570
timer,16.3832
timer,16.5553
timer,18.0701
timer,23.7777
timer,22.8104
timer,24.3386
timer,26.0188
timer,24.3074
timer,20.4725
timer,23.6740
timer,24.4030
timer,20.5872
timer,21.2237
timer,23.9117
timer,21.7261
timer,16.9811
timer,18.7533
timer,20.3350
timer,23.7645
timer,27.6616
timer,29.2377
timer,20.6151
timer,18.0598
timer,17.8556
timer,16.4981
timer,17.5692
timer,18.8979
timer,15.2261
timer,19.0080
timer,15.2374
timer,13.0954
timer,15.2797
timer,19.9523
timer,17.7547
timer,20.0586
timer,20.3389
timer,22.5444
timer,23.4387
timer,17.8534
timer,18.7483
timer,20.4778
timer,22.7661
timer,19.8379
timer,18.8415
timer,19.8877
timer,18.2989
timer,22.4823
timer,23.2461
timer,20.5992
timer,21.3315
timer,17.6300
timer,18.3633
timer,22.5594
timer,21.8779
timer,26.0683
timer,27.5487
timer,25.7110
timer,24.8151
timer,24.4598
timer,24.8957
timer,29.1820
timer,24.5209
timer,28.2376
timer,24.9322
timer,21.1041
timer,19.3286
timer,12.9362
timer,15.9808
timer,21.4523
timer,16.4908
timer,17.7597
timer,22.0129
timer,20.7095
timer,21.4644
timer,22.1057
timer,22.6700
timer,20.5002
timer,23.2174
timer,24.9951
timer,27.1735
timer,20.4565
timer,16.2289
timer,21.0848
timer,21.5236
timer,21.6657
timer,20.2899
timer,17.0464
timer,18.5553
timer,15.2133
timer,20.3028
timer,21.1842
timer,22.8944
timer,19.9735
timer,21.1290
timer,21.8133
timer,15.5963
timer,16.6549
timer,14.0287
timer,13.8056
timer,17.0751
timer,18.7124
timer,16.8254
timer,15.9908
timer,17.7616
timer,17.9174
timer,17.9357
timer,19.5318
timer,17.6989
timer,13.9611
timer,14.7465
timer,18.0831
timer,17.2533
timer,19.3640
timer,22.4510
timer,24.9614
timer,18.6689
timer,23.7795
timer,19.0574
timer,20.8037
timer,27.5952
timer,17.8811
timer,19.4176
timer,16.5482
timer,16.8617
timer,21.4077
timer,23.2710
timer,24.3021
timer,24.7002
timer,20.4266
timer,24.8326
timer,23.5608
timer,26.8624
timer,23.7310
timer,20.9134
timer,27.0143
timer,23.2105
timer,23.8444
timer,22.3362
timer,20.5624
timer,17.4797
timer,15.9266
timer,16.6310
timer,17.3884
timer,18.9526
timer,17.7810
timer,17.1583
timer,17.7595
timer,18.6042
timer,20.5890
timer,17.2614
timer,20.1518
timer,16.8414
timer,19.9773
timer,20.6748
timer,24.4429
timer,22.8606
timer,22.5080
timer,24.2071
timer,25.0233
timer,19.4426
timer,20.5885
timer,20.0461
timer,24.5302
timer,28.5453
timer,25.9843
timer,27.0324
timer,25.3926
timer,19.1062
timer,20.2786
timer,23.1770
timer,23.5454
timer,24.8838
timer,22.5012
timer,20.0470
timer,20.5940
timer,21.7790
timer,19.6855
timer,17.6195
timer,20.2511
timer,21.0458
timer,22.1135
timer,21.9573
timer,18.8434
timer,20.4231
timer,20.8019
timer,21.3232
timer,22.7316
timer,25.8911
timer,24.7488
timer,24.0151
timer,23.2129
timer,23.8182
timer,17.8902
timer,16.7265
timer,16.9063
timer,20.7611
timer,23.3073
timer,25.5012
timer,24.1640
timer,23.4609
timer,26.1181
timer,24.6321
timer,15.5386
timer,19.1510
timer,22.3384
timer,23.2428
timer,20.5035
timer,18.7831
timer,19.0452
timer,19.5284
timer,16.0828
timer,20.0219
timer,20.8874
timer,20.1051
timer,15.4169
timer,19.3627
timer,21.4683
timer,18.0405
timer,17.5846
timer,16.3809
timer,20.4937
timer,17.9127
timer,16.7404
timer,19.0025
timer,14.5456
timer,18.5932
timer,17.0745
timer,17.9078
timer,14.9229
timer,16.5522
timer,14.0353
timer,13.8207
timer,16.3661
timer,16.1422
timer,13.0345
timer,14.2294
timer,13.6338
timer,15.3384
timer,19.1215
timer,15.7817
timer,16.4899
timer,14.4345
timer,16.2243
timer,17.9118
timer,17.2492
timer,23.6914
timer,21.2666
timer,16.3232
timer,22.7078
timer,23.0632
timer,19.4506
timer,19.2428
timer,19.9177
timer,17.8800
timer,20.0252
timer,13.9293
timer,12.1677
timer,13.8906
timer,15.0311
timer,17.1340
timer,19.7465
timer,18.8778
timer,21.8776
timer,17.3543
timer,15.5243
timer,14.7761
timer,16.0827
timer,18.1216
timer,20.4191
timer,21.3127
timer,21.5265
timer,23.7145
timer,19.1365
timer,14.7012
timer,14.0224
timer,14.7512
timer,17.7032
timer,17.6639
timer,19.1083
timer,16.7393
timer,18.3764
timer,20.7228
timer,20.4329
timer,18.6444
timer,20.0215
timer,19.9598
timer,21.9267
timer,22.9796
timer,22.9387
timer,21.1953
timer,17.8546
timer,18.2588
timer,21.0674
timer,21.8446
timer,20.0346
timer,19.1854
timer,18.8963
timer,15.4855
timer,16.6601
timer,15.8866
timer,18.3230
timer,17.0334
timer,18.5002
timer,19.9752
timer,19.4585
timer,22.1024
timer,22.5304
timer,25.2822
timer,29.6151
timer,28.4428
timer,29.6109
timer,31.3731
timer,29.9994
timer,25.7147
timer,23.7694
timer,24.8789
timer,24.4203
timer,21.6537
timer,18.9485
timer,24.0092
timer,25.2308
timer,24.1534
timer,23.5135
timer,20.8231
timer,20.9127
timer,20.0756
timer,16.5221
timer,18.3434
timer,18.4154
timer,21.8605
timer,22.4476
timer,16.6664
timer,19.7770
timer,18.1899
timer,19.8645
timer,19.7048
timer,23.9935
timer,19.5187
timer,15.2591
timer,14.8163
timer,16.7435
timer,16.9313
timer,18.6489
timer,19.7538
timer,19.3837
timer,16.1207
timer,17.0331
timer,17.2831
timer,18.1502
timer,20.3334
timer,18.7871
timer,18.6552
timer,22.6449
timer,18.6725
timer,19.0170
timer,21.0771
timer,18.4310
timer,17.9620
timer,17.5027
timer,19.6968
timer,19.7385
timer,18.0627
timer,19.8388
timer,18.2516
timer,17.4812
timer,15.5139
timer,14.1532
timer,14.7523
timer,17.7166
timer,18.9233
timer,20.7057
timer,20.8696
timer,21.3626
timer,22.5709
timer,21.1349
timer,18.6938
timer,20.9513
timer,17.8446
timer,15.4836
timer,20.4247
timer,19.8648
timer,21.6088
timer,17.9480
timer,19.7526
timer,18.8272
timer,23.3027
timer,22.1004
timer,21.2167
timer,21.2654
timer,22.5634
timer,21.3171
timer,21.3549
timer,16.4696
timer,15.6631
timer,14.8907
timer,16.8142
timer,18.4728
timer,19.1885
timer,20.2556
timer,20.2112
timer,23.0277
timer,20.3710
timer,20.9093
timer,17.5865
timer,17.6862
timer,15.7800
timer,14.0332
timer,9.9535
timer,11.5777
timer,14.4158
timer,18.6139
timer,17.1937
timer,17.5529
timer,16.2914
timer,14.9352
timer,16.1018
timer,16.3637
timer,13.2582
timer,15.5505
timer,14.8960
timer,19.5362
timer,22.8506
timer,25.4152
timer,26.4382
timer,26.6610
timer,21.7899
timer,20.0260
timer,21.2660
timer,18.2674
timer,18.3745
timer,23.7682
timer,22.3320
timer,21.6198
timer,21.3414
timer,22.0804
timer,22.8920
timer,24.7824
timer,25.2838
timer,26.9268
timer,26.0804
timer,22.1874
timer,22.4696
timer,17.6948
timer,13.0803
timer,16.4271
timer,18.3619
timer,20.4378
timer,18.1500
timer,17.6635
timer,16.9879
timer,19.2702
timer,17.2154
timer,19.0365
timer,18.4488
timer,20.3739
timer,19.9693
timer,22.4664
timer,22.6320
timer,24.0187
timer,19.2789
timer,19.7316
timer,23.8530
timer,29.7857
timer,27.9098
timer,28.3746
timer,29.1180
timer,21.9354
timer,24.4138
timer,22.5702
timer,23.6796
timer,19.5993
timer,20.1365
timer,16.9710
timer,15.3523
timer,19.0077
timer,15.3867
timer,17.0035
timer,17.3852
timer,20.5559
timer,22.1886
timer,27.7285
timer,27.4827
timer,27.9633
timer,27.7931
timer,26.1688
timer,20.9912
timer,23.7061
timer,23.9886
timer,25.0953
timer,25.3315
timer,28.0835
timer,18.2219
timer,19.5179
timer,18.9859
timer,25.6363
timer,16.1371
timer,16.5124
timer,20.8839
timer,19.1642
timer,16.5785
timer,19.4516
timer,22.0142
timer,23.6322
timer,27.3951
timer,25.7854
timer,24.3516
timer,18.0465
timer,21.3730
timer,22.2327
timer,18.7230
timer,19.3495
timer,17.4616
timer,19.1919
timer,18.2178
timer,22.2738
timer,22.8409
timer,21.5114
timer,21.1800
timer,19.0396
timer,22.0856
timer,26.1791
timer,22.4441
timer,19.8578
timer,24.5633
timer,26.7642
timer,22.8182
timer,24.4237
timer,20.8654
timer,25.0130
timer,19.8587
timer,17.5377
timer,17.0183
timer,17.2513
timer,19.7824
timer,22.5304
timer,23.2168
timer,24.3476
timer,23.7348
timer,19.1359
timer,17.1056
timer,21.1130
timer,22.1087
timer,21.8680
timer,19.4341
timer,15.5763
timer,16.1137
timer,19.0993
timer,17.1811
timer,17.1821
timer,11.7233
timer,10.2999
timer,10.6375
timer,17.0000
timer,13.3650
timer,13.1764
timer,14.3509
timer,15.3985
timer,17.3333
timer,22.7952
timer,22.2070
timer,19.2841
timer,14.6108
timer,18.1355
timer,20.8648
timer,16.5797
timer,15.5494
timer,16.0752
timer,14.5419
timer,17.4464
timer,18.7741
timer,17.9451
timer,17.3623
timer,18.9828
timer,22.5315
timer,20.6388
timer,21.7313
timer,22.5281
timer,25.4597
timer,25.6777
timer,24.7401
timer,20.5329
timer,21.3855
timer,20.5375
timer,19.2730
timer,18.3425
timer,18.1525
timer,16.4719
timer,18.8850
timer,17.3608
timer,19.7148
timer,20.3849
timer,23.1466
timer,20.3770
timer,16.6500
timer,19.6194
timer,17.8011
timer,19.8098
timer,18.1523
timer,19.4915
timer,17.1804
timer,17.5236
timer,15.7158
timer,16.6539
timer,18.3918
timer,17.0659
timer,16.7390
timer,16.4480
timer,16.5809
timer,19.6398
timer,23.3367
timer,24.9801
timer,26.1867
timer,27.1932
timer,25.8314
timer,23.6873
timer,22.3095
timer,19.6341
timer,22.9436
timer,23.4441
timer,21.1870
timer,21.9650
timer,17.9167
timer,19.1227
timer,14.8162
timer,15.8096
timer,20.4579
timer,22.7473
timer,19.9766
timer,17.5750
timer,14.9302
timer,15.8651
timer,16.0502
timer,15.9743
timer,14.4407
timer,18.0897
timer,21.1924
timer,20.6185
timer,21.6080
timer,21.3339
timer,23.0024
timer,26.3029
timer,23.5926
timer,21.1260
timer,15.9962
timer,17.8171
timer,18.9724
timer,19.3988
timer,20.2016
timer,22.5401
timer,23.6522
timer,21.0495
timer,23.3100
timer,21.9011
timer,22.1910
timer,23.0369
timer,20.7403
timer,23.2084
timer,24.5360
timer,19.1592
timer,19.7806
timer,22.9087
timer,22.1605
timer,22.9112
timer,19.7981
timer,19.9331
timer,21.1801
timer,21.3931
timer,20.7834
timer,20.2603
timer,19.7092
timer,17.0814
timer,17.6981
timer,18.1319
timer,19.6830
timer,23.6695
timer,23.5584
timer,24.7850
timer,21.3035
timer,23.8999
timer,26.1739
timer,24.0207
timer,25.5136
timer,18.0381
timer,17.4571
timer,14.4746
timer,14.9782
timer,17.0730
timer,18.1350
timer,20.3557
timer,16.6772
timer,18.3789
timer,16.5780
timer,16.5566
timer,16.1976
timer,17.5370
timer,14.4973
timer,16.6472
timer,13.6033
timer,13.3012
timer,17.8335
timer,18.8013
timer,18.8341
timer,20.3727
timer,18.2364
timer,22.9750
timer,20.4533
timer,23.5227
timer,23.4410
timer,25.0204
timer,19.1541
timer,17.3170
timer,18.0218
timer,18.3546
timer,22.9929
timer,31.0227
timer,26.8329
timer,27.3275
timer,26.5997
timer,26.9675
timer,27.2601
timer,30.7836
timer,33.0004
timer,28.9506
timer,30.4190
timer,25.7990
timer,30.7013
timer,24.9956
timer,26.7027
timer,27.4774
timer,23.0518
timer,27.2394
timer,23.7809
timer,26.8587
timer,23.4988
timer,24.9785
timer,29.6570
timer,24.6891
timer,19.3181
timer,22.1625
timer,20.0401
timer,22.4751
timer,17.2474
timer,18.5490
timer,16.6074
timer,15.7853
timer,18.9987
timer,17.9685
timer,23.3661
timer,23.8751
timer,27.2727
timer,26.3422
timer,26.5342
timer,23.5782
timer,25.9903
timer,19.8366
timer,17.4892
timer,17.0092
timer,17.6346
