Vmother_div,Vdaughter,Ddaughter
69.8701,26.2913,1.1609
74.7129,30.1581,2.4916
89.6866,41.6645,6.7288
82.4641,37.479,5.0143
96.8107,47.7297,13.6635
86.851,38.3502,4.7948
72.4713,24.7236,0.7216
96.5673,40.0729,2.9734
81.0951,36.3654,4.6319
89.1774,42.1271,8.168
79.2384,34.3722,4.3752
92.2867,45.7006,14.1751
103.0527,50.4799,11.8114
76.7242,31.8385,3.477
97.3382,47.7968,13.5508
74.4422,28.0117,2.1647
105.716,52.2068,13.2778
95.2041,45.7959,7.9859
67.815,24.4009,1.0629
89.782,42.7039,9.048
88.33,41.4021,6.2138
88.0799,40.0313,5.3726
67.406,24.2537,1.1037
80.6881,35.001,4.0815
92.6956,40.2097,4.1931
96.1362,46.4585,10.0151
70.4463,26.5081,1.2963
100.5126,49.71,15.8846
114.4548,56.4286,12.3653
94.5385,46.0365,9.4409
99.7486,49.1781,13.2808
94.6808,45.5441,9.0033
92.2236,45.1753,11.8799
83.9275,37.6355,5.3734
74.5012,26.8067,0.8989
86.837,40.3406,6.8075
102.4148,49.6942,10.4277
81.93,30.8293,1.5412
94.8376,46.3275,11.0143
77.436,32.1339,3.1446
57.3614,18.3556,0.389
71.2035,26.793,1.5729
94.3624,46.6,13.6619
100.1259,49.5187,14.7912
72.4277,29.2357,2.8489
76.9775,30.0847,2.0545
78.1258,31.5357,2.2241
62.6961,22.5591,0.9718
91.0067,44.4561,11.2851
76.0342,29.716,1.5486
97.2731,45.9514,8.4378
79.2159,31.9757,2.3315
54.2189,17.35,0.2291
77.9999,28.0656,1.4518
86.2936,41.5096,8.5426
96.7356,47.2547,11.2719
60.4779,19.3529,0.49
93.1598,44.0083,7.1524
103.4975,51.0264,13.2687
106.4851,52.6637,14.5351
85.5732,37.7859,4.3627
104.5876,51.2317,11.113
96.4505,47.3609,12.5913
88.9411,42.5585,8.003
97.4043,48.1727,14.6278
86.8217,39.4595,5.2061
95.498,46.9937,13.7518
91.24,45.1823,15.2669
98.9366,48.5817,13.8525
93.8008,45.9479,11.6034
86.4293,37.4915,3.9904
89.6275,44.0105,12.8842
94.4554,45.6463,8.6406
79.6175,32.1378,2.6783
78.1659,33.2178,3.9978
59.0754,20.1536,0.751
105.3843,51.8587,12.9168
88.9742,42.3196,8.9531
102.1623,50.5911,14.3881
94.2312,46.1587,10.2123
85.0683,36.151,3.5415
72.8405,30.9546,3.6175
95.6071,46.3909,10.8048
87.7682,39.3578,3.8927
99.3365,48.778,12.3954
78.6225,33.4118,3.451
72.9001,26.2306,1.0459
97.2134,47.6195,11.6962
95.6611,42.2404,4.9599
64.3829,20.6025,0.3756
102.323,49.2202,9.369
92.6545,45.1191,11.8197
91.6859,42.9751,6.3815
73.0183,28.5373,2.2728
92.9224,42.7291,6.5248
97.7266,47.7387,10.7642
73.8293,30.6372,3.3449
63.3277,21.6043,0.4241
61.9966,21.1502,0.9403
94.0435,45.2376,10.0358
96.4693,47.1246,12.1747
80.064,32.3181,2.4494
92.6518,43.4278,5.6502
66.8351,22.8008,0.7532
95.3907,46.0983,8.9975
61.5741,21.0061,0.7577
96.6608,47.8668,15.1556
97.0012,47.5155,11.4186
74.9048,28.1858,1.7003
84.4092,37.8515,4.8897
97.2987,47.2117,10.281
87.5258,39.2491,4.7179
60.3112,19.2996,0.4945
88.6165,40.2752,5.5545
97.2106,48.139,14.4583
92.9522,43.9103,7.5944
88.5284,40.2352,4.9014
94.8741,45.6371,8.9744
93.7334,43.5444,5.9151
105.2783,50.8765,11.1063
84.4667,37.8773,4.8123
99.0579,48.7456,11.0735
93.0848,45.3286,10.2835
81.8512,36.1424,5.2244
91.1215,44.8401,12.5278
90.3554,43.4635,7.0515
70.2999,23.9828,0.6838
102.1832,50.2835,12.517
85.3174,38.7758,6.2905
90.4005,44.0215,10.3969
81.7341,37.9701,4.872
95.7421,46.8988,11.0903
91.4589,44.8007,11.3614
90.5353,43.3213,7.7636
89.5114,40.1395,4.8818
76.5005,26.0982,0.5753
97.761,45.8226,7.8276
96.96,47.953,14.8945
89.8128,43.2025,7.8661
108.3906,53.0946,10.7673
103.459,50.2009,10.4457
75.5213,29.5156,1.9112
85.7562,39.4338,5.6867
94.5833,46.7091,13.7761
84.1301,39.0831,6.4046
93.8361,46.0771,12.7857
88.2539,39.5756,5.4303
102.5922,50.7385,13.1809
97.3698,46.3129,7.7022
72.9777,30.2838,3.0441
85.4656,40.3736,7.8975
92.319,44.1748,8.2242
86.0284,40.6395,7.7515
101.99,50.4407,14.2858
100.5774,49.3874,11.8055
65.4644,22.3332,0.9188
90.7814,42.173,6.6603
102.7115,50.5434,12.7426
102.6201,50.8178,16.2704
74.2328,29.012,2.0744
108.5806,53.7001,14.6862
80.5601,37.7602,6.112
89.3267,41.8693,6.3362
89.676,42.9102,8.0807
85.6515,39.7899,7.2119
92.7039,39.3959,4.2286
96.1714,46.2611,8.521
98.912,48.1663,11.3108
79.714,34.5785,3.9867
101.0862,49.6372,11.2761
95.4,47.0342,12.2353
91.511,43.5263,8.1832
90.7661,41.2522,5.625
92.2629,45.1945,13.4183
73.0373,26.28,1.0981
88.5811,42.1327,8.2859
106.4495,52.6461,15.0187
100.8475,49.6262,14.1518
100.1887,49.0769,11.8747
70.9271,24.1968,0.7053
91.2419,45.059,14.7891
98.0207,47.1507,9.5667
96.1853,47.1159,13.0825
54.9821,17.5943,0.224
96.9957,47.9707,14.2441
102.0219,49.5035,9.569
86.9064,41.5849,7.9281
95.4737,45.6843,8.0195
80.9278,37.2136,5.3538
95.2396,44.2441,5.3866
79.6262,29.9624,1.0641
87.4629,39.2209,4.9619
91.5872,36.9694,2.7234
96.2251,46.287,8.9935
94.3829,45.9608,10.8098
95.7274,47.3434,13.91
77.6081,31.3267,2.8321
88.592,38.4296,3.9198
84.41,36.6155,3.7463
87.8278,41.4895,8.5148
71.5059,24.3943,0.8329
94.2564,46.6159,14.5924
93.8605,46.1879,11.4113
80.2412,33.298,2.7992
101.138,49.4052,10.6396
96.9315,45.4338,6.5903
96.3259,45.8164,7.6598
84.5627,36.6818,3.6297
94.3967,44.2457,6.3335
76.2449,34.1904,4.24
92.172,42.3841,6.6897
79.8827,35.2732,4.6505
99.1237,49.0863,14.6668
86.8566,38.3526,4.1702
107.2792,53.0565,13.7897
96.7659,45.3562,7.8218
73.0735,28.5589,1.6414
89.5641,43.8725,10.8713
103.7551,50.8239,11.7879
89.3211,37.9583,2.7454
97.5571,48.2483,16.2804
72.2323,29.9745,2.88
62.1218,19.879,0.1653
59.6313,19.082,0.254
84.8143,35.1957,3.6751
108.1858,53.1234,10.8213
78.619,35.255,5.2983
93.0981,45.6036,11.4997
69.4434,27.1402,1.5325
96.0517,43.0724,4.3459
95.2927,45.325,8.3655
94.6114,46.7229,13.5771
93.8728,45.7124,9.5989
90.1776,43.7564,11.7373
75.5013,32.0854,3.7203
75.5824,28.4407,1.8396
72.1706,27.1569,1.4618
90.445,41.5899,5.2453
101.7795,49.8562,9.8645
70.7079,26.6065,1.2939
97.7701,48.4161,15.6452
90.582,43.3437,8.91
87.4336,40.2051,5.6997
94.2866,46.1858,13.1814
94.3185,45.3699,9.2356
65.4251,23.541,0.9631
84.0437,37.1105,4.6202
103.6818,51.2023,12.8755
95.2102,46.5095,10.7377
102.6082,50.6721,15.433
98.6806,48.5599,11.7987
68.401,23.335,0.6718
68.0567,26.5982,2.6786
77.2326,31.1752,2.1268
93.8213,44.6251,7.8276
90.3548,43.2349,7.963
68.714,23.4418,0.4421
73.8794,29.8216,2.2105
99.761,48.9865,13.6676
83.1166,35.3216,3.5998
99.9067,49.058,13.39
95.0341,47.0612,14.9435
89.8492,39.674,5.6536
102.8004,50.0597,12.1519
76.4542,30.861,2.3867
89.827,41.7297,5.6229
90.491,39.9574,3.9988
75.2264,30.3654,1.8474
97.0975,47.6786,13.1444
84.8689,38.0577,4.5587
98.2594,47.8485,10.0562
93.2046,45.8652,12.5104
98.9697,48.7941,13.6807
102.7316,50.6488,12.0785
86.5778,40.899,8.9728
93.9107,46.0017,9.9378
104.9579,51.5383,13.883
82.7372,36.5337,4.6824
96.0954,44.6417,5.0199
84.4076,35.0269,2.9681
90.2265,39.8406,3.941
100.1535,48.597,9.7496
96.6855,47.6679,12.8275
94.3507,46.7227,16.2706
88.5031,42.5725,9.6687
100.4585,49.7474,15.1109
71.8987,28.0998,2.2298
80.1889,34.0775,2.8729
90.1801,43.9142,10.6619
80.5061,34.2123,3.9766
99.5554,49.0828,12.0824
78.8013,33.4878,3.0801
97.0118,47.7387,12.0933
93.4015,44.1225,7.0226
90.1259,42.8675,8.3133
100.1489,48.922,10.296
56.257,18.0022,0.5057
96.6082,47.54,13.4961
79.1084,34.9313,4.2823
94.1336,44.1224,7.7295
105.2776,51.9904,13.6052
101.85,50.2142,13.4582
105.8219,51.9626,12.4743
97.2478,48.0953,13.2147
89.7125,43.6865,9.6329
83.196,39.3015,7.8814
100.5852,49.7459,13.8413
89.0566,42.8387,9.8073
92.4523,43.3343,6.6337
97.4838,47.4708,11.4816
65.1588,20.8508,0.2222
96.9367,45.0325,6.3745
88.529,40.7089,6.8134
93.6305,45.4318,10.1198
88.5758,40.7304,5.7734
92.053,43.4855,7.614
96.7207,47.4936,13.0582
91.4092,42.0333,6.4786
89.7469,43.1708,9.8998
88.6243,39.1332,4.3138
90.2934,42.6542,7.0383
87.5118,42.0956,8.4314
71.1535,27.8085,1.8573
101.1305,50.0155,13.8994
89.8656,42.1218,7.2974
92.9955,45.6644,12.4961
79.0984,28.4609,1.2496
94.6093,45.5098,8.8989
97.7216,47.8684,10.9668
79.7439,28.6931,1.3151
73.7921,26.5516,1.1818
75.1832,31.9502,3.2909
114.1182,56.5117,14.4274
98.5091,48.121,10.5903
83.026,38.1784,6.0886
80.3371,34.1405,3.7931
111.0994,54.7743,13.0189
84.006,36.4403,3.811
52.6192,16.8382,0.4955
88.5155,40.2293,5.2944
107.0868,50.9347,8.3051
90.0227,43.6812,9.7743
69.4695,27.1504,2.0685
103.5313,50.9469,11.6857
95.9618,47.0064,11.7749
96.7368,46.0118,7.5444
94.0432,45.6321,12.087
57.2312,18.314,0.4213
101.4469,47.9231,8.4684
92.7502,45.5439,12.9843
92.6485,40.9101,5.1527
86.7921,38.3242,4.1175
102.926,48.6219,7.7638
101.5751,49.2868,11.2353
65.3344,23.5084,0.7437
102.6737,50.8443,14.9555
105.4756,52.2319,13.9457
96.1235,46.8084,10.5245
87.9504,40.8579,5.919
72.7665,28.4389,1.8244
86.235,34.809,2.792
82.7674,33.4093,2.0543
70.6276,25.4129,0.9829
81.3667,31.8001,1.5619
93.7205,45.0822,9.0562
96.2584,47.5363,13.1634
102.629,50.6824,13.1385
67.4128,25.3666,1.2666
93.7654,43.1168,6.1874
108.0352,53.4304,13.2671
80.2748,28.8841,1.2949
74.695,30.9965,3.2764
101.8194,50.2826,14.1445
89.9024,44.2402,12.9386
63.2297,22.7511,1.1202
86.7023,41.239,8.2038
60.2167,20.543,0.6218
65.1538,23.4434,1.3417
88.6622,39.7587,4.6635
72.709,28.4164,2.025
87.6218,41.6764,7.1497
110.3903,54.3221,12.4704
105.6412,50.8164,8.6376
91.7598,44.3436,10.0368
93.763,46.2271,13.0825
100.0669,48.3581,8.7332
94.3983,42.331,4.803
79.2163,33.6642,2.7452
90.6688,40.6585,3.6127
81.762,35.4669,3.2899
91.8123,45.1801,14.2593
97.5175,47.7684,12.6047
91.6601,43.8596,9.6282
72.0746,25.9336,1.401
109.697,53.0119,9.4067
92.8245,41.6252,5.2172
79.8912,32.2483,2.6774
72.0078,28.1424,1.4583
92.949,46.0286,14.0448
66.1653,23.8073,0.887
68.7752,25.8793,1.7388
85.0808,39.1233,5.3846
88.944,39.2743,4.651
98.0942,48.3625,12.8876
84.8134,36.7905,4.5949
68.3267,26.7037,1.5445
96.3575,47.5853,14.3734
84.6829,38.4874,5.8311
91.6633,44.9008,11.817
96.7574,47.9146,15.6943
99.9224,49.4181,14.8268
71.0593,24.2419,0.8561
94.9411,44.8498,7.1432
100.006,48.3287,9.4445
104.8198,51.3454,13.0302
98.0419,47.5723,10.5708
91.8534,42.6711,6.2918
72.5732,30.8411,2.9
96.1707,47.493,12.7806
91.5113,44.2235,10.4732
96.808,47.6384,13.048
96.3965,47.4359,13.1652
68.2397,25.6778,1.4055
87.8257,38.7805,4.2024
93.2251,41.8049,4.1902
85.6823,41.2156,9.0408
101.1464,50.088,15.7682
108.6242,53.453,11.5426
73.6255,31.2883,3.3023
88.7381,42.6855,8.9208
95.9509,46.369,9.5758
92.0909,44.5036,8.9769
96.6507,47.3439,11.4728
87.8429,42.6235,10.8538
65.1098,22.2122,0.4528
77.0565,26.2879,0.6266
91.35,43.1534,6.9825
92.3947,45.1342,10.795
98.7272,46.6383,7.0743
72.9775,28.5214,2.2371
77.0434,33.42,3.3968
98.3172,45.6738,6.1292
85.5233,36.3444,2.8738
69.158,24.8841,0.703
101.7941,50.092,12.2891
74.2873,29.0333,1.8445
103.1346,50.932,11.9529
94.8746,46.687,12.4279
91.5237,42.5179,5.4045
81.0354,31.6706,1.7253
92.0187,44.4687,9.3216
96.044,46.414,9.4493
100.4954,49.3471,12.2456
87.8426,42.0329,8.4034
98.6332,46.9139,9.7481
55.9504,17.9041,0.2387
95.7583,47.021,13.5274
105.5766,51.5734,10.7704
64.304,21.9373,0.7334
91.8033,43.6653,8.2686
92.3394,43.2814,7.7041
95.3185,46.9054,13.0647
78.2444,35.5612,5.8423
76.1406,27.3966,1.2477
93.3303,43.7458,6.2699
97.1009,47.8727,12.4175
93.8017,41.4193,5.0479
57.1365,18.2837,0.3306
94.4981,46.2894,11.6483
82.9469,37.1958,4.6699
95.2908,46.8918,12.2676
82.9609,37.7048,4.6321
92.8816,44.6787,7.7217
94.1878,45.7022,8.9646
99.9995,47.8499,8.6729
80.3073,31.3861,1.5437
73.5466,28.7438,2.1419
88.2432,38.9649,4.4636
81.7362,36.0916,4.2712
81.4747,37.0294,5.0743
71.5541,25.7463,0.8394
93.8549,46.4173,14.1725
91.5338,44.5734,10.4998
73.3744,29.6178,2.0787
88.2403,41.3601,6.5677
88.5135,40.7018,6.5223
93.0707,45.3218,11.208
101.1626,50.0961,14.7193
100.3811,48.2861,9.9066
72.0859,29.0977,2.7268
82.4645,35.7716,4.6952
81.9971,32.0465,2.0511
93.2713,43.7182,7.6414
63.2253,21.5693,0.6082
96.5131,47.2765,11.5851
101.2076,49.2842,10.7035
86.3907,40.4931,7.3655
86.6548,38.2635,3.8488
87.125,40.4744,6.8729
105.9369,50.9586,10.0267
94.8389,44.4529,6.7243
85.2441,38.2259,4.9449
89.3587,40.6125,6.0009
94.4954,46.7944,13.5639
82.0405,35.5877,3.6908
91.9722,42.2922,5.8732
62.3707,21.2778,0.7169
67.7856,24.3903,1.2692
82.2691,36.327,4.5503
86.5149,39.3201,5.0667
75.5899,32.123,3.1871
87.1547,40.4883,5.8134
49.648,15.8873,0.3286
101.8719,50.1303,11.2638
88.0079,38.861,4.1877
62.544,21.3369,0.6374
57.7059,19.6864,0.5567
100.2872,48.241,9.8348
89.2716,40.032,5.2007
93.4555,42.4745,5.9884
83.6613,35.5531,3.7859
92.2103,39.1861,3.856
70.3627,26.4766,1.8821
93.6687,45.9949,13.6722
99.2111,48.9945,14.5645
95.4116,47.0399,14.5196
83.4936,36.8676,4.9156
72.2093,27.1715,1.6441
76.7681,33.3006,4.2266
76.622,32.5617,3.2698
101.9384,49.463,10.5718
102.1077,50.3412,12.2522
104.8304,51.8454,16.2894
102.0795,50.2324,11.4826
96.9039,47.9252,14.8824
96.4093,46.5905,9.0429
89.6579,40.7485,4.4139
94.7658,45.7963,9.7076
86.4609,40.526,6.4217
95.9219,46.9869,12.5915
69.8412,23.8264,0.7281
86.4023,38.152,4.7218
70.0632,23.9021,0.7325
97.1115,45.5182,6.2762
91.5949,41.0738,5.3608
66.4744,25.0135,1.4191
83.4914,36.2171,3.5951
94.8851,43.1242,4.0094
90.335,44.358,13.4444
83.0288,32.4497,2.2098
87.2268,37.8374,4.1424
77.2136,33.4938,3.1481
98.0919,48.5128,15.165
105.988,52.1558,13.016
62.4968,19.999,0.3542
96.8005,45.7282,7.7901
70.2376,27.4506,2.3167
95.1643,46.4871,11.7041
83.2671,34.5537,2.8504
90.2128,43.3949,9.315
98.2214,46.3994,7.1875
101.2807,49.8394,12.8396
97.9685,48.3808,13.7365
71.2845,28.7742,2.6214
95.4703,45.6827,8.7208
88.2819,41.3795,6.8537
96.4898,47.1346,12.3901
83.4486,37.4208,4.1474
95.4293,47.2569,17.1943
105.9304,52.3894,16.0511
96.8618,44.9977,5.6826
99.3701,48.9915,14.0461
91.3673,42.4452,6.6086
76.8679,27.6583,0.671
79.0721,32.8129,3.137
82.4088,35.0209,3.8476
79.8625,37.4332,7.5261
92.0465,45.0885,11.3285
94.0021,44.4062,6.8137
92.4222,44.6637,9.1978
83.4747,39.1263,7.5525
70.3057,26.4552,1.136
104.1229,50.523,9.7914
95.8276,47.4541,14.2146
60.2133,19.2683,0.3772
79.3471,35.5815,4.3713
97.8565,48.4589,14.9344
87.0455,32.7542,1.0878
95.7265,39.724,2.3434
92.0938,45.4041,13.741
65.2872,20.8919,0.2488
89.8835,41.7559,7.3236
99.8858,48.0479,8.7884
93.4345,45.3367,9.6442
76.0069,28.6005,1.323
105.1319,51.9945,14.7339
55.7124,17.828,0.1721
90.8379,44.3737,11.7413
94.5668,45.4893,8.9911
95.7472,47.2839,11.8286
69.0602,24.849,1.2425
113.4873,56.1993,15.1056
95.285,46.2346,11.2581
63.6791,21.7242,0.5375
93.788,44.6093,7.9976
88.6679,39.1524,4.5791
80.815,35.0561,3.7609
101.4429,49.2226,8.3623
96.0836,47.1807,13.1118
93.7057,46.0131,13.4202
78.6393,30.7342,2.1586
104.7115,51.7108,14.9292
84.6394,38.9203,5.9551
52.4112,16.7716,0.3732
72.9338,29.4399,2.5442
74.5673,30.9435,2.0129
99.1002,48.662,11.4986
68.1207,23.2394,0.7027
63.595,22.8825,0.9085
78.4948,35.1994,5.0028
93.9717,46.5351,14.9211
59.3283,20.2399,0.6371
88.9687,39.8961,4.8457
93.6403,43.8911,7.1181
94.8186,46.9545,14.6816
63.0937,20.19,0.0
118.2792,58.3141,13.4874
84.4482,37.2892,4.458
77.8759,30.4358,1.9401
88.6919,41.2023,6.5182
90.1228,43.1239,8.4424
74.2018,27.9212,1.7195
97.9602,48.5102,14.4515
93.8156,45.3371,10.5533
106.7009,50.7512,8.17
95.161,45.9873,9.0298
91.8861,45.2164,13.6936
73.3379,28.6622,2.3093
103.8849,48.2603,6.3834
102.0472,49.8493,9.9714
89.8321,42.1061,6.2405
67.7167,25.481,1.6029
88.5569,42.1212,7.2349
94.3532,45.7825,10.8548
94.2811,45.1137,9.586
78.9362,34.2411,3.8934
80.3644,33.3491,2.231
86.263,37.4193,4.038
95.0428,46.858,14.4224
94.8213,43.0952,5.5901
81.3289,30.6031,1.3026
86.4781,40.1739,6.3851
92.081,44.68,9.6327
95.1026,46.7992,12.9076
94.5246,45.2302,9.4469
99.6192,48.9168,11.3398
81.9221,37.6708,6.3591
78.8064,30.7995,2.068
94.7894,46.4321,12.939
71.2138,26.7969,1.3158
96.9619,47.7141,13.3613
73.7742,27.7603,1.6348
94.8056,45.3647,9.3867
89.209,42.4314,7.732
86.3514,40.792,6.6793
107.8598,52.5235,11.8865
95.53,45.4378,8.3531
88.7045,41.5776,8.1489
94.3027,45.9217,10.6903
101.6335,49.3151,10.8527
89.0292,43.1992,9.1178
89.1606,42.1191,7.2253
86.46,40.5256,7.6383
44.3479,14.1913,0.2649
56.4843,18.075,0.3298
89.5462,42.3013,8.5734
96.4649,47.4695,12.9024
78.8287,33.4994,3.6248
96.5517,47.0169,11.8466
93.1582,42.8375,6.622
107.4335,50.7512,8.302
80.3315,33.3355,2.4032
86.691,39.8637,5.1316
78.754,31.7893,1.7759
92.1702,42.8182,6.8738
98.4639,47.3639,9.3385
96.091,46.4367,9.9983
88.5576,42.375,8.8244
66.5942,22.7186,0.3281
67.8244,26.5074,2.0981
98.197,48.4131,12.4297
66.3263,22.6273,0.5224
101.1603,49.4161,10.8523
89.4405,43.554,11.9897
98.6008,48.6931,14.7363
94.6677,45.2987,8.2441
67.1352,25.2622,1.4262
84.4912,40.4292,8.2124
79.1347,31.943,2.4423
79.3944,33.7398,3.1844
75.3394,27.1083,1.2225
97.5208,47.9891,14.1934
101.9603,49.9448,13.1092
89.0731,42.3667,8.2381
75.3967,25.7216,0.7839
97.9629,46.2773,7.5549
78.3361,30.6157,1.9423
77.0294,30.105,2.1824
94.7978,46.4362,11.2385
68.2524,21.8408,0.2496
69.6851,27.2346,1.9179
91.8877,42.2533,5.3141
82.4768,35.7769,3.8743
74.1741,30.7803,2.7575
63.9303,23.0031,0.8201
98.8535,48.9526,15.5257
77.4473,32.1386,2.7769
81.6205,37.0956,6.0163
100.6838,48.6562,8.2331
87.4398,40.208,6.4195
54.0202,17.2865,0.3058
48.0246,15.3679,0.1264
101.759,50.1693,13.3515
68.5941,24.6812,0.821
82.4622,32.2282,1.853
103.9686,51.4856,15.7045
90.9314,44.5423,11.9991
94.6117,46.4579,11.6941
108.0794,51.4068,8.0759
83.9512,34.8376,2.1509
93.3959,45.9593,12.1145
104.1393,51.5701,16.1179
81.8797,34.796,2.658
80.7701,36.7091,5.1065
85.1279,38.1738,5.8262
91.9778,45.0549,12.2289
76.3389,30.8144,1.7972
91.6346,44.9961,12.7498
84.9325,35.2448,3.0389
83.8007,38.9301,6.1341
83.5444,34.6687,2.3579
84.9783,35.2638,2.8932
98.6964,48.4637,11.1992
76.896,32.6781,3.9531
78.3966,29.4997,2.0798
73.3678,27.6074,1.9516
67.4135,24.2564,0.6889
81.3805,34.5839,3.0288
72.9529,27.4513,1.3638
104.2947,49.9052,7.6714
80.2616,34.816,4.0395
68.681,24.7125,0.9638
69.5296,27.1739,2.3008
93.6598,44.2445,7.7305
99.8033,49.4229,14.5561
98.1728,48.5528,14.7903
63.4224,20.2952,0.3534
69.4561,23.695,0.6398
100.1134,48.5775,10.6344
65.702,22.4143,0.5631
96.6769,47.226,11.4879
86.6993,38.8785,4.4675
66.9635,24.0945,0.9121
90.5924,43.7794,9.3467
96.9426,47.2073,11.0441
88.1186,40.936,8.6474
101.4325,49.8072,12.6033
66.7798,24.0284,1.1855
81.0423,31.6733,2.4068
79.3082,32.013,2.2761
102.8512,50.7921,14.8111
96.0451,47.0472,11.0024
95.963,45.6438,8.2111
97.1229,46.1955,7.7941
77.3617,34.6912,5.798
50.2385,16.0763,0.2821
101.3571,50.1276,13.3728
81.7572,36.1009,5.3428
73.6457,27.712,1.717
79.6841,33.8629,3.5129
91.4274,43.1899,7.7727
82.4243,36.3955,3.9696
98.6987,48.3471,11.5917
100.0465,49.232,12.8508
85.691,38.9456,5.3087
82.3074,37.848,7.2085
91.5661,42.1054,6.2584
83.2148,34.532,2.7705
80.3166,33.3293,2.8516
84.9503,38.0942,5.0213
67.3564,22.9787,0.3587
84.0055,37.0937,4.4593
94.4516,45.4339,9.2982
97.5846,47.6694,10.376
100.132,49.5857,12.9387
81.6519,34.6992,3.5196
101.7493,50.1645,13.7074
88.9562,40.9053,6.4645
78.4427,33.3354,3.0502
84.6698,38.9343,5.1656
103.7409,50.6767,10.4275
88.0855,42.3716,9.3263
72.49,27.2771,1.0741
94.3143,45.7636,9.4868
83.3703,37.8909,5.5661
90.7658,41.2521,5.5247
99.3755,48.2195,9.6404
97.4429,47.4509,11.1749
96.0582,47.3587,12.1429
84.6477,34.1683,2.2105
100.3603,48.8715,9.6853
70.1726,26.4051,1.2663
101.247,48.7027,8.6314
79.181,32.858,2.6448
68.1666,25.6503,1.1844
83.5846,34.6854,3.5839
103.2719,50.8192,13.3767
82.4825,38.3177,6.7356
67.6214,25.4451,1.6754
100.8322,49.5125,12.1123
109.6333,53.9496,12.5577
100.8517,47.2713,7.1303
56.8155,18.181,0.4225
56.497,19.274,0.5502
97.611,47.3633,9.3828
92.0386,43.7772,8.5409
78.2789,31.5975,1.8732
79.8891,36.7359,5.9864
101.5447,50.2204,15.0754
97.0465,44.1066,6.5898
83.5148,37.4505,4.9731
105.8002,51.3369,9.968
91.8915,42.2551,4.8872
66.0364,22.5284,0.6914
93.3753,45.4701,12.3469
95.8658,47.2638,15.9165
100.1342,46.518,7.1357
94.1096,44.7623,7.8941
71.5557,25.7469,1.1335
102.0988,50.5597,13.9887
105.9875,52.1555,10.6956
97.2883,48.0449,13.6049
102.3266,50.4491,15.0939
102.283,50.1028,10.597
76.9329,31.0542,2.3646
95.5621,46.8106,12.4973
81.3558,35.9237,3.8629
84.3838,35.0171,3.0402
92.7047,45.7813,13.5253
94.7367,45.571,6.9655
88.1013,40.928,5.6395
92.1527,43.1939,7.0964
108.944,53.7116,12.19
98.5825,48.7554,15.5329
87.4631,40.9958,5.9811
93.7204,46.0203,12.7736
97.7675,47.8909,11.6959
86.5038,39.7776,6.1082
67.3352,24.2283,0.8545
75.5121,32.7558,3.8123
89.6924,42.0407,6.4503
86.4946,41.3879,9.4291
95.2549,46.22,10.5743
71.616,27.9893,1.8227
91.1253,44.2163,11.7205
91.9981,41.8121,5.8285
87.2211,39.1125,5.0418
107.1959,52.6373,11.4781
94.676,46.4896,11.6716
99.8488,49.2275,12.2662
62.1261,19.8803,0.3494
63.2914,21.5919,0.4453
87.5168,37.1916,3.0533
96.2744,47.6139,14.1321
97.0808,46.1755,7.1243
83.494,34.6478,3.044
98.0788,48.4353,12.7672
85.4549,40.0545,7.157
96.2678,46.3075,10.1123
90.3078,42.954,8.3422
103.5865,51.0703,12.9252
93.6893,46.005,12.6141
100.4877,49.7618,15.1887
93.4288,45.6393,10.9254
102.2251,50.3041,11.351
97.7604,48.3488,13.7819
96.6347,47.336,12.738
94.0244,46.5612,14.1538
91.2317,42.7622,7.1792
90.0082,42.1887,7.3332
65.0345,23.4004,1.2521
70.7035,28.5397,2.9726
74.3217,27.9664,1.4759
94.5616,46.6208,12.7894
99.3512,47.5398,8.0314
94.7898,43.0809,4.9333
96.0269,44.6099,6.9278
89.3954,40.6292,5.6757
98.6341,44.2304,4.5654
60.7537,19.4412,0.3988
104.0726,51.5371,13.8289
63.2629,21.5822,0.7601
107.0048,52.4158,9.9234
101.9993,49.4926,8.8365
85.9292,39.5134,5.3114
95.5817,43.9519,6.503
74.9339,31.0956,3.1007
91.7352,44.812,11.9735
90.5582,40.6089,4.7201
81.7541,38.3198,6.5313
87.7916,41.1498,8.0546
102.1546,50.522,13.5981
92.585,44.3021,8.6983
67.863,26.5225,1.7702
90.8758,44.0952,10.3011
95.2027,46.6346,12.5059
71.6261,27.9932,2.2275
101.3807,49.1924,10.1435
83.3711,37.386,4.5443
69.7292,22.3133,0.2278
99.0697,46.8002,6.9394
81.9029,36.1652,5.2592
79.0306,33.5852,2.8553
92.9038,45.5085,11.6468
98.3547,48.4909,12.2236
89.4949,42.2771,8.0741
87.907,39.9527,4.9629
91.9282,40.5921,3.6538
65.7735,22.4387,0.6043
87.7496,39.3495,5.0356
91.7602,43.6448,8.4906
60.611,21.8088,0.9017
66.055,21.1376,0.3851
96.4099,47.3409,11.7405
93.7683,46.0438,10.5635
80.5299,34.2224,3.0461
77.5514,31.3038,2.1837
77.9114,32.3312,3.1284
91.9904,41.2512,3.9946
96.1065,46.4442,8.3351
90.438,44.0397,11.2031
83.6572,38.8634,5.9157
109.6077,53.937,14.1109
97.6977,48.3802,14.046
103.2906,51.0839,14.6639
92.5852,45.7223,13.4898
97.3967,48.169,14.1007
85.6619,33.4788,1.6634
87.4752,37.9452,3.5082
79.2603,36.0229,4.384
