regime,slope,Vb,Vd
adder,0.8893157834193376,17.84503686485636,46.43731609717127
adder,0.8893157834193376,23.218658048585635,46.137076380441925
adder,0.8893157834193376,23.068538190220963,33.946661243884115
adder,0.8893157834193376,16.973330621942058,41.37386821203269
adder,0.8893157834193376,20.686934106016345,38.37457396134436
adder,0.8893157834193376,19.18728698067218,40.265222306353365
adder,0.8893157834193376,20.132611153176683,41.38460579956877
adder,0.8893157834193376,20.692302899784384,39.04420430374912
adder,0.8893157834193376,19.52210215187456,36.0296677261962
adder,0.8893157834193376,18.0148338630981,40.33185178107086
adder,0.8893157834193376,20.16592589053543,36.635795018144144
adder,0.8893157834193376,18.317897509072072,31.085501587484714
adder,0.8893157834193376,15.542750793742357,32.516421561541016
adder,0.8893157834193376,16.258210780770508,31.593857923109876
adder,0.8893157834193376,15.796928961554938,36.645279556074534
adder,0.8893157834193376,18.322639778037267,46.74067434365133
adder,0.8893157834193376,23.370337171825664,43.927269011324476
adder,0.8893157834193376,21.963634505662238,40.407511623955806
adder,0.8893157834193376,20.203755811977903,35.871569360175236
adder,0.8893157834193376,17.935784680087618,38.9417760176017
adder,0.8893157834193376,19.47088800880085,40.28946979329745
adder,0.8893157834193376,20.144734896648725,42.60173233819951
adder,0.8893157834193376,21.300866169099756,32.628045091417455
adder,0.8893157834193376,16.314022545708728,38.80388542961925
adder,0.8893157834193376,19.401942714809625,47.57938124126134
adder,0.8893157834193376,23.78969062063067,45.942813961408206
adder,0.8893157834193376,22.971406980704103,45.82479210378248
adder,0.8893157834193376,22.91239605189124,38.38222018106283
adder,0.8893157834193376,19.191110090531414,39.02945784054912
adder,0.8893157834193376,19.51472892027456,41.49007294674061
adder,0.8893157834193376,20.745036473370305,45.73848753800602
adder,0.8893157834193376,22.86924376900301,49.22283476182451
adder,0.8893157834193376,24.611417380912254,42.525260866344546
adder,0.8893157834193376,21.262630433172273,48.314105845906596
adder,0.8893157834193376,24.157052922953298,49.38185301732673
adder,0.8893157834193376,24.690926508663367,39.14008919851777
adder,0.8893157834193376,19.570044599258885,35.303112429889545
adder,0.8893157834193376,17.651556214944772,33.75043709359472
adder,0.8893157834193376,16.87521854679736,38.09029993599056
adder,0.8893157834193376,19.04514996799528,39.31582297293148
adder,0.8893157834193376,19.65791148646574,40.65536910093804
adder,0.8893157834193376,20.32768455046902,54.47416130022792
adder,0.8893157834193376,27.23708065011396,45.289845477756295
adder,0.8893157834193376,22.644922738878147,39.2332802271741
adder,0.8893157834193376,19.61664011358705,40.46578613319672
adder,0.8893157834193376,20.23289306659836,39.257744038177705
adder,0.8893157834193376,19.628872019088853,41.83145131187964
adder,0.8893157834193376,20.91572565593982,42.79508474004255
adder,0.8893157834193376,21.397542370021274,31.65899982682484
